date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico
2024-03-09,80522600.0,544.39,990.9,0.36,233648405,137030660,88967718,6971717,678310,58.65,9513522,10527097,8271089,9513522,10236019
2024-03-10,67767600.0,559.83,990.9,0.36,213417216,110901636,92863444,9009251,642885,51.96,8753984,10102720,7477730,8753984,9917232
2024-03-11,92765000.0,557.44,990.9,0.36,241445195,140373698,92514998,7868275,688224,58.14,9892671,11170477,8056664,9892671,10926499
2024-03-12,83443800.0,585.26,990.9,0.36,245361125,142694711,93597468,8383625,685321,58.16,10029434,11310478,8233360,10029434,11053262
2024-03-13,63794900.0,574.52,990.9,0.36,246668881,142260910,94483533,9212093,712345,57.67,10095531,11383985,8325933,10095531,11104929
2024-03-14,88123400.0,540.11,990.9,0.35,247667833,143434293,94998024,8522566,712951,57.91,10122879,11323631,8360935,10122879,11083339
2024-03-15,66347900.0,558.25,990.9,0.35,247343443,143429372,94435553,8773393,705126,57.99,10102200,11284207,8343637,10102200,10997878
2024-03-16,60062200.0,574.95,990.9,0.35,237217450,132052671,94905479,9633467,625834,55.67,9676551,10717609,8368221,9676551,10438884
2024-03-17,66897500.0,583.19,990.9,0.35,214689529,113182790,92117340,8719372,670027,52.72,8771288,10137391,7512176,8771288,9955313
2024-03-18,61367800.0,528.88,990.9,0.34,243667992,140717884,93969422,8494342,486344,57.75,10008556,11436945,8034178,10008556,11169275
2024-03-19,75342800.0,616.3,990.9,0.34,245710174,141593121,96882950,6843993,390110,57.63,10033162,11191967,8291265,10033162,10948569
2024-03-20,68679500.0,624.04,990.9,0.33,243302742,135595232,100224051,7046854,436606,55.73,9969164,11196611,8270128,9969164,10930583
2024-03-21,77489500.0,654.4,990.9,0.34,241564334,138096861,96167539,6719876,580058,57.17,9894285,11081294,8168522,9894285,10850687
2024-03-22,77256700.0,708.02,990.9,0.34,242817046,138939869,94116804,9156532,603842,57.22,9983964,11207509,8227368,9983964,10951014
2024-03-23,63960200.0,718.15,990.9,0.33,233201092,127668726,97156256,7972244,403865,54.75,9564935,10616900,8266086,9564935,10360685
2024-03-24,56055600.0,655.88,990.9,0.33,215470325,112477176,94708660,8116371,168118,52.2,8739603,9848873,7558032,8739603,9673314
2024-03-25,70352000.0,741.01,990.9,0.32,220204567,112195514,99912860,7932616,163577,50.95,8933045,10268575,7702442,8933045,10054595
2024-03-26,77876900.0,836.1,990.9,0.31,237494737,126192304,102601475,8542910,158048,53.13,9546423,10907497,7870691,9546423,10438535
2024-03-27,72693500.0,928.94,990.9,0.31,226190583,108439924,110156468,7440609,153582,47.94,9263484,10267163,7844160,9263484,10044969
2024-03-28,65809800.0,855.65,990.9,0.31,204985597,88029997,106559031,10205501,191067,42.94,8295329,9386700,7189373,8295329,9189045
2024-03-29,67556600.0,813.89,990.9,0.33,197104993,78966674,107477423,10384412,276484,40.06,7935192,9010104,6866373,7935192,8850778
2024-03-30,66343100.0,760.64,990.9,0.33,211905282,103087195,99041368,9414011,362707,48.65,8424916,9668881,7115311,8424916,9437479
2024-03-31,77779900.0,714.5,990.9,0.33,207208033,95088893,102445329,9259450,414360,45.89,8249707,9533614,7024855,8249707,9360848
2024-04-01,92990100.0,864.59,1012.06,0.32,232088184,117223750,104569555,9861246,433633,50.51,9362902,10692988,7417229,9362902,10436124
2024-04-02,139612300.0,1031.77,1012.06,0.33,229845769,117813511,103730557,7857762,443939,51.26,9439938,10650727,7797422,9439938,10405698
2024-04-03,123729300.0,1236.45,1012.13,0.34,231399315,117142970,106837667,7001703,416975,50.62,9544068,10804822,7787069,9544068,10557931
2024-04-04,169249900.0,1087.99,1012.13,0.34,230716917,117444236,107140757,5762751,369173,50.9,9506106,10714360,7938620,9506106,10455402
2024-04-05,148355900.0,987.05,1012.13,0.33,237285414,123198462,104609826,9090898,386227,51.92,9627785,10831211,7783607,9627785,10623318
2024-04-06,138336700.0,657.82,1012.13,0.31,229557324,124243112,95040397,9818155,455660,54.12,9349734,10433222,8069837,9349734,10165838
2024-04-07,103202300.0,634.03,1012.06,0.31,212551102,108744449,92993393,10317829,495432,51.16,8647554,9981279,7330130,8647554,9806986
2024-04-08,96362500.0,922.24,1012.06,0.3,236029425,117607645,108700909,9090189,630682,49.83,9723646,11046167,7840871,9723646,10791174
2024-04-09,91784300.0,994.58,1012.06,0.31,235700027,116360857,109150887,9504196,684087,49.37,9761034,11031087,8071736,9761034,10775512
2024-04-10,78443900.0,947.6,1012.15,0.3,239972033,116602332,112228034,10465967,675700,48.59,9841421,11216320,8050870,9841421,10959308
2024-04-11,70623700.0,1030.83,1012.13,0.3,243654224,117719619,115117483,10182969,634153,48.31,10016134,11398839,8232004,10016134,11118180
2024-04-12,68514900.0,1036.73,1012.13,0.31,242244988,114770101,115802057,10998915,673916,47.38,10019151,11196032,8326531,10019151,10945805
2024-04-13,65146200.0,1020.01,1012.13,0.29,229654487,104742294,113135945,11104997,671251,45.61,9521830,10562305,8246184,9521830,10293611
2024-04-14,62796200.0,1036.66,1012.13,0.28,208483005,84711525,112786503,10316870,668106,40.63,8638598,9892757,7374923,8638598,9739817
2024-04-15,65502900.0,1080.84,1012.15,0.28,235808480,108768642,116180384,10317799,541655,46.13,9778103,11118372,7816089,9778103,10884631
2024-04-16,63683300.0,1100.05,1012.15,0.27,239668513,114056634,115235490,9845684,530705,47.59,9937532,11241544,8220629,9937532,10977619
2024-04-17,67793900.0,1043.13,1012.17,0.26,239172232,111705130,119786114,7191337,489652,46.7,9918502,11134491,8311351,9918502,10865602
2024-04-18,84331800.0,1039.53,1012.15,0.27,236914451,108653271,120537232,7158045,565903,45.86,9829370,10988465,8172241,9829370,10750834
2024-04-19,123280100.0,1000.49,1012.06,0.29,232312833,104720636,120371135,6659062,562000,45.08,9632907,10730929,8083669,9632907,10491355
2024-04-20,140721300.0,976.53,1012.06,0.31,221879845,96885518,115137974,9306368,549986,43.67,9187970,10212236,7938440,9187970,9972854
2024-04-21,173855300.0,647.58,1012.06,0.33,200261124,78218277,113810519,7635669,596659,39.06,8306483,9583676,7197428,8306483,9385202
2024-04-22,214617000.0,550.79,1012.06,0.34,220398030,96986404,117031094,5834937,545595,44.01,9150982,10394866,7480307,9150982,10121936
2024-04-23,192210300.0,449.78,1012.06,0.34,225864829,105833547,110489279,9016219,525785,46.86,9342368,10714285,7616729,9342368,10449328
2024-04-24,165158200.0,200.72,1012.07,0.34,230349316,107989887,111856476,9909493,593460,46.88,9568366,10946461,7827175,9568366,10687632
2024-04-25,168278300.0,235.25,1012.06,0.35,231663623,101004152,121926170,8079401,653900,43.6,9620417,10859191,7992068,9620417,10604107
2024-04-26,175197100.0,208.64,1012.06,0.36,224604765,99411627,118997666,5688622,506849,44.26,9317629,10338812,7821010,9317629,10105080
2024-04-27,190925700.0,161.26,1012.06,0.36,217165538,101768788,106605479,8260937,530333,46.86,8997516,10023213,7744847,8997516,9775463
2024-04-28,206187700.0,106.54,1012.06,0.37,194188787,88511828,98086322,7198013,392625,45.58,8056438,9256659,6869042,8056438,9084652
2024-04-29,303206200.0,137.81,1012.06,0.37,222354542,141568928,71828515,8533306,423793,63.67,9225350,10710997,7306508,9225350,10446588
2024-04-30,204872300.0,131.44,1012.06,0.37,233858165,143257230,80018138,10122348,460448,61.26,9473328,10672723,7755081,9473328,10396074
2024-05-01,212009400.0,149.08,965.3,0.37,217474203,171994780,35298171,9701898,479354,79.09,8735187,10093852,7397508,8735187,9892493
2024-05-02,230236700.0,193.27,965.3,0.36,232858240,193625636,31539155,7457943,235506,83.15,9456464,10761158,7694100,9456464,10515255
2024-05-03,199967600.0,277.6,965.3,0.37,232143913,185225751,39137041,7755324,25798,79.79,9500741,10608665,7838705,9500741,10391753
2024-05-04,316463600.0,320.61,965.3,0.4,217436815,185427638,26768001,4926650,314526,85.28,8972522,9907753,7870208,8972522,9657684
2024-05-05,350512500.0,312.59,965.3,0.43,199780883,161179843,29491012,8779950,330078,80.68,8185634,9597785,6909343,8185634,9409203
2024-05-06,257521500.0,304.52,965.3,0.42,232530517,192043312,31043846,8956450,486909,82.59,9507874,10953206,7560207,9507874,10684330
2024-05-07,205696100.0,288.07,965.3,0.4,234567484,194736439,32000387,7252268,578389,83.02,9605522,10887304,7916771,9605522,10655990
2024-05-08,315640600.0,291.29,965.3,0.42,232616728,192010949,34014248,6114323,477208,82.54,9484589,10774835,7918872,9484589,10498238
2024-05-09,468731500.0,259.11,965.3,0.44,228513909,186583441,36018963,5443927,467579,81.65,9356290,10526385,7812178,9356290,10263291
2024-05-10,394791000.0,245.4,965.3,0.45,230411777,181683780,37794017,10533572,400408,78.85,9468132,10751120,7675803,9468132,10525781
2024-05-11,293322000.0,222.45,965.3,0.43,222593310,180141944,31817722,10253253,380391,80.93,9194670,10250048,7943102,9194670,10014664
2024-05-12,288970400.0,142.86,965.3,0.42,199783804,164212694,26751326,8281638,538146,82.2,8266408,9277707,7223410,8266408,9118873
2024-05-13,335064900.0,192.78,965.3,0.41,207324979,168901329,27044119,10787926,591605,81.47,8568811,10097845,7162041,8568811,9892120
2024-05-14,261290000.0,225.17,965.3,0.41,231707878,189678023,31301640,10056025,672189,81.86,9582195,10928910,7788473,9582195,10689626
2024-05-15,374121300.0,211.18,965.3,0.42,231701671,191700837,31609969,7795242,595623,82.74,9585407,10829422,8025024,9585407,10598582
2024-05-16,337663700.0,217.8,965.3,0.42,233974323,191342649,32852501,9286138,493035,81.78,9675181,10954206,7974856,9675181,10703300
2024-05-17,249148000.0,262.8,965.3,0.41,234428646,188730304,34162814,10999271,536257,80.51,9672586,10872958,7965680,9672586,10650226
2024-05-18,244952200.0,259.67,965.3,0.4,226875912,181807202,34518493,9965553,584664,80.14,9312428,10369601,7993676,9312428,10105474
2024-05-19,222439800.0,197.37,965.3,0.4,211724139,164037860,35412164,11673857,600257,77.48,8640415,9936411,7343484,8640415,9767229
2024-05-20,207462400.0,285.03,965.3,0.4,235355687,181894380,43304065,9518229,639013,77.28,9671356,10968194,7822891,9671356,10606377
2024-05-21,217396900.0,276.8,965.3,0.39,228625420,176371123,45871746,6092662,289890,77.14,9437013,10669658,7892266,9437013,10402686
2024-05-22,206367000.0,363.94,965.3,0.39,227574665,172142917,47901289,7208315,322144,75.64,9409385,10553851,7816611,9409385,10253799
2024-05-23,202814800.0,382.38,965.3,0.38,230199697,168450360,51822835,9714771,211731,73.18,9521540,10855662,7719115,9521540,10587389
2024-05-24,226819800.0,455.36,965.3,0.39,235695869,171379583,55952079,7963347,400859,72.71,9590621,10772831,7915836,9590621,10498926
2024-05-25,242552800.0,476.56,965.3,0.39,223832523,167538098,48435996,7471674,386755,74.85,9071415,10056454,7866870,9071415,9810797
2024-05-26,198248700.0,372.82,965.3,0.42,204038885,152117496,40772333,10602631,546426,74.55,8401249,9653795,7165007,8401249,9479675
2024-05-27,197166200.0,442.19,965.3,0.42,224626846,172604989,44012091,7530863,478903,76.84,9311872,10702024,7469635,9311872,10462568
2024-05-28,269604200.0,442.68,965.3,0.44,230539469,180964229,39793697,9201729,579815,78.5,9561801,10897064,7841599,9561801,10622441
2024-05-29,447210300.0,465.03,965.3,0.48,228380696,181314515,39980103,6424280,661799,79.39,9462525,10697618,7875291,9462525,10442783
2024-05-30,359839600.0,338.79,965.3,0.49,227823071,181414159,37612941,8203783,592188,79.63,9438246,10605021,7857562,9438246,10349958
2024-05-31,398208300.0,213.22,965.3,0.49,227867716,190415715,27657755,9334381,459865,83.56,9434577,10699851,7691370,9434577,10441887
2024-06-01,274562900.0,230.94,946.18,0.48,222308325,181901678,27484802,12367907,553938,81.82,9204522,10387543,7825051,9204522,10110134
2024-06-02,218214700.0,239.97,946.18,0.47,205263268,160242663,33493741,10920713,606150,78.07,8501057,9759896,7298562,8501057,9561653
2024-06-03,236130600.0,249.63,946.18,0.48,206241969,162000454,34467840,9670704,102972,78.55,8542576,9940221,7269866,8542576,9730963
2024-06-04,571654500.0,306.1,946.18,0.49,224610572,178471105,38552649,7531319,55500,79.46,9302287,10591407,7648591,9302287,10341010
2024-06-05,336807100.0,402.68,946.18,0.49,226080012,176081577,41792807,8173204,32424,77.88,9364153,10692703,7690818,9364153,10433007
2024-06-06,275483800.0,358.67,946.18,0.48,227246741,181761068,39889632,5333416,262625,79.98,9417637,10581420,7856196,9417637,10289066
2024-06-07,230699700.0,350.51,946.18,0.47,227652264,176930827,42300748,8038630,382059,77.72,9437221,10725485,7646263,9437221,10469478
2024-06-08,243227300.0,371.48,946.18,0.48,219413451,165470314,45571362,7886045,485729,75.41,9170672,10260689,7873451,9170672,9974861
2024-06-09,281959700.0,302.84,946.18,0.5,197248530,143364902,44770350,8567958,545319,72.68,8157686,9365041,7117681,8157686,9136423
2024-06-10,277395800.0,297.53,946.18,0.51,200350727,145214273,45370844,9251023,514587,72.48,8378032,9831018,7038438,8378032,9589355
2024-06-11,327983700.0,303.14,946.18,0.51,221626794,161825008,51517860,7762608,521319,73.02,9197669,10526550,7466804,9197669,10231901
2024-06-12,229893300.0,331.92,946.18,0.5,226057196,170069195,46663847,8766014,558141,75.23,9382499,10630945,7673105,9382499,10357877
2024-06-13,223460200.0,356.56,946.18,0.49,222723410,165059572,47703711,9385423,574704,74.11,9442490,10738650,7750774,9442490,10461487
2024-06-14,248330000.0,368.76,946.18,0.5,220684618,163551419,48267398,8235119,630682,74.11,9408222,10504436,7793488,9408222,10249083
2024-06-15,414058600.0,287.6,946.19,0.51,208762786,158795081,44089431,5402057,476218,76.06,8714183,9756216,7631010,8714183,9493631
2024-06-16,643404200.0,274.43,946.18,0.57,192666253,137822285,46886696,7692307,264965,71.53,7906919,9092316,6763650,7906919,8914801
2024-06-17,364806300.0,258.9,946.18,0.57,226607296,171769939,43222044,11263748,351565,75.8,9253020,10682198,7234137,9253020,10450909
2024-06-18,324208600.0,236.44,946.18,0.56,227760575,178467507,39471061,9325591,496415,78.36,9432203,10623445,7813566,9432203,10181525
2024-06-19,341390000.0,308.55,946.18,0.57,224717194,178745083,37905578,7676170,390364,79.54,9252621,10426354,7526012,9252621,10143013
2024-06-20,364549600.0,314.52,946.18,0.57,223335410,177856073,36323008,8672190,484138,79.64,9260257,10575296,7607807,9260257,10270974
2024-06-21,307908300.0,217.52,946.18,0.56,232705667,181218395,42185204,8803404,498663,77.87,9399574,10583064,7702163,9399574,10329281
2024-06-22,263890000.0,256.98,946.18,0.57,220518353,169288030,41682995,9052480,494847,76.77,9010573,10008181,7796322,9010573,9736250
2024-06-23,388481200.0,189.42,946.18,0.58,193375846,161964009,22024178,8761310,626350,83.76,8187665,9455428,6996881,8187665,9268990
2024-06-24,300617100.0,230.92,946.18,0.56,220659898,182380501,28763122,8958006,558268,82.65,9304226,10732397,7354618,9304226,10437833
2024-06-25,333435700.0,266.28,946.18,0.56,221356140,176374247,35785275,8697926,498693,79.68,9404951,10621834,7746966,9404951,10361315
2024-06-26,471128900.0,261.03,946.18,0.58,218295131,173710143,36563705,7780119,241164,79.58,9331519,10541348,7813583,9331519,10255268
2024-06-27,375340900.0,280.5,946.18,0.6,219066026,172381685,37952776,8462539,269026,78.69,9280086,10451558,7651938,9280086,10187259
2024-06-28,383568700.0,212.4,946.18,0.6,224328854,187190164,27453204,9305481,380006,83.44,9299813,10497731,7647511,9299813,10229023
2024-06-29,333400400.0,198.77,946.18,0.6,214951694,182434055,23129377,8899169,489094,84.87,8902705,9992456,7658477,8902705,9722523
2024-06-30,282234500.0,112.14,946.18,0.59,198089952,167435163,20882762,9187291,584735,84.52,8199186,9315314,7013814,8199186,9132996
2024-07-01,279201400.0,127.32,931.3,0.6,200797920,167961701,22714184,9515639,606396,83.65,8313997,9669277,7023054,8313997,9470556
2024-07-02,291625700.0,165.22,931.3,0.59,227884306,191671496,28589861,7322117,300832,84.11,9303076,10587401,7590222,9303076,10257330
2024-07-03,336697600.0,186.93,931.3,0.59,230504143,191643169,29372535,9253176,235263,83.14,9388146,10710477,7676281,9388146,10406458
2024-07-04,340458600.0,208.16,931.3,0.6,227905508,193515341,25674047,8541053,175068,84.91,9449288,10702244,7805317,9449288,10422079
2024-07-05,455697600.0,200.45,931.3,0.61,220425279,192327320,24476882,3595164,25914,87.25,9128142,10105651,7792486,9128142,9821290
2024-07-06,370462600.0,153.82,931.3,0.61,216080289,180563925,25058125,10161090,297150,83.56,8842660,10017188,7404055,8842660,9722896
2024-07-07,294943200.0,133.32,931.31,0.61,198873621,163791653,23753590,10721295,607084,82.36,8230882,9643428,7033699,8230882,9406170
2024-07-08,255486500.0,180.51,931.3,0.6,226521669,189790961,27447896,8619661,663150,83.78,9416831,10795162,7503767,9416831,10486295
2024-07-09,256429700.0,242.8,931.3,0.6,231120311,192523380,28572613,9418996,605322,83.3,9573149,10878844,7905456,9573149,10573376
2024-07-10,220544200.0,207.61,931.3,0.58,231922900,191823702,29875761,9576509,646928,82.71,9610338,10848267,7844938,9610338,10524864
2024-07-11,197351200.0,334.69,931.3,0.58,233507344,185734777,39010130,8124911,637527,79.54,9633459,10854007,8021571,9633459,10568938
2024-07-12,195596200.0,298.63,931.3,0.57,232779613,181672485,41167817,9319429,619883,78.04,9571990,10723176,7948083,9571990,10464470
2024-07-13,222692400.0,269.87,931.3,0.58,221206249,169607920,40317257,10617444,663627,76.67,9131867,10292534,7835365,9131867,9994159
2024-07-14,201550700.0,229.39,931.3,0.57,203132562,158073707,33235669,11194106,629080,77.82,8429708,9262213,7270638,8429708,9042024
2024-07-15,209934400.0,287.53,931.3,0.57,227236599,175530926,39661998,11412069,631606,77.25,9432301,10766560,7572476,9432301,10522294
2024-07-16,190165600.0,294.53,931.3,0.57,229920831,170208155,47638866,11442228,631582,74.03,9564029,10753371,7890036,9564029,10523680
2024-07-17,178222800.0,305.51,931.3,0.56,233617783,171625175,52096309,9359238,537059,73.46,9696741,10871175,8108259,9696741,10576582
2024-07-18,170867800.0,304.55,931.3,0.55,230279554,169365649,51387047,8989403,537454,73.55,9554031,10808505,7875339,9554031,10541378
2024-07-19,161896900.0,318.58,931.3,0.55,227123439,167942209,50586420,8016983,577827,73.94,9424840,10450103,7894339,9424840,10177799
2024-07-20,156788500.0,321.41,931.3,0.54,209364014,157991579,42432744,8487171,452519,75.46,8682034,9932310,7417187,8682034,9672422
2024-07-21,239612100.0,328.92,931.3,0.56,202155256,151751269,40635210,9175173,593603,75.07,8381221,9707836,7142540,8381221,9510336
2024-07-22,223575300.0,400.95,931.3,0.57,229486356,171425314,48165862,9331712,563468,74.7,9517608,10891481,7674509,9517608,10618112
2024-07-23,204941400.0,462.41,931.3,0.58,231837632,174661428,47635961,8911029,629213,75.34,9613429,10871696,7934257,9613429,10570637
2024-07-24,171954800.0,372.86,931.3,0.58,232613783,178776623,42850142,10445038,541980,76.86,9644808,10980014,7935265,9644808,10681354
2024-07-25,180805900.0,370.17,931.3,0.59,236707020,176471556,50529834,9055519,650111,74.55,9671411,10942943,8065617,9671411,10663922
2024-07-26,162863300.0,326.76,931.3,0.57,237753127,183590429,45397221,8221800,543676,77.22,9655568,10835586,7972150,9655568,10570458
2024-07-27,194535400.0,341.84,931.3,0.58,224092936,170985960,43390129,9050707,666140,76.3,9200639,10252943,7995660,9200639,9976975
2024-07-28,286297300.0,281.93,931.3,0.58,205146803,162168791,32176567,10131978,669468,79.05,8498120,9873616,7237657,8498120,9659561
2024-07-29,178013600.0,380.83,931.3,0.57,239732044,179702080,46739679,12615179,675106,74.96,9694299,11087598,7749496,9694299,10813464
2024-07-30,209198500.0,399.12,931.3,0.57,245108779,182644000,51955282,9910480,599017,74.52,9763253,10929057,8163857,9763253,10647722
2024-07-31,233384000.0,389.87,931.3,0.55,244759929,181805588,51207009,11181210,566123,74.28,9729968,10996163,7951258,9729968,10744847
2024-08-01,180122000.0,433.31,906.28,0.55,241328880,187105737,43336628,10427314,459201,77.53,9565509,10729342,8038177,9565509,10379189
2024-08-02,163241800.0,408.74,906.28,0.54,242897658,188507159,42618818,11478965,292716,77.61,9614018,10914867,7821728,9614018,10641231
2024-08-03,146664700.0,480.0,906.28,0.53,234250003,181217285,42950578,9630864,451277,77.36,9251753,10286877,8023444,9251753,10015067
2024-08-04,140576800.0,462.24,906.28,0.54,214518982,160549588,43558978,9809109,601307,74.84,8429970,9764018,7128160,8429970,9594383
2024-08-05,180817400.0,520.46,906.28,0.54,239114318,182048036,47442963,9075077,548243,76.13,9470175,10755046,7701146,9470175,10466048
2024-08-06,199844500.0,484.86,906.28,0.55,237292087,184716445,43744601,8576207,254834,77.84,9393736,10651719,7755105,9393736,10369333
2024-08-07,188227200.0,455.84,906.28,0.55,218907198,174617243,34760153,9170180,359622,79.77,8654962,10025320,7443778,8654962,9753048
2024-08-08,139841100.0,551.41,906.28,0.54,240852382,192090868,38509186,9795903,456425,79.75,9520372,10909191,7605233,9520372,10635407
2024-08-09,173198000.0,551.2,906.28,0.55,240715724,190453164,40363415,9385071,514074,79.12,9565149,10749789,7881804,9565149,10490086
2024-08-10,177523500.0,541.83,906.28,0.55,226236322,177266860,39774677,8732463,462321,78.35,9050134,10072569,7794924,9050134,9790375
2024-08-11,192073400.0,389.28,906.28,0.57,206491155,159381258,35308616,11391488,409793,77.19,8204327,9508726,7000324,8204327,9315167
2024-08-12,165865200.0,600.6,906.28,0.57,237417708,185679791,40592431,10703618,441869,78.21,9381344,10772904,7423747,9381344,10506945
2024-08-13,218022900.0,616.72,906.28,0.57,235290833,182165395,44325084,8623490,176864,77.42,9412705,10795563,7747667,9412705,10503860
2024-08-14,163513100.0,670.69,906.28,0.57,241678919,182109377,50720583,8848959,0,75.35,9611951,10934810,7739829,9611951,10684545
2024-08-15,127260400.0,644.58,906.28,0.56,247069926,180913691,54378089,11609157,168989,73.22,9781812,11167440,8001519,9781812,10885849
2024-08-16,150406700.0,611.33,906.28,0.55,246430793,180904837,53488207,11677486,360263,73.41,9802527,11009059,8146914,9802527,10656415
2024-08-17,137504900.0,570.89,906.28,0.56,229108448,174910277,43773867,10020513,403792,76.34,9129934,10213998,7928268,9129934,9944294
2024-08-18,108292300.0,611.84,906.28,0.56,204817525,139233051,53947789,11270522,366163,67.98,8316672,9526771,7133216,8316672,9328956
2024-08-19,113278600.0,649.23,906.28,0.54,218277193,139771060,66835210,11023753,647170,64.03,8682615,10217928,7304160,8682615,9966135
2024-08-20,107045700.0,762.62,906.28,0.54,242459847,155869439,74849536,11081611,659260,64.29,9746227,11107332,7852317,9746227,10829067
2024-08-21,101873200.0,754.0,906.28,0.55,243266372,156732303,75793339,10120495,620234,64.43,9780277,11081151,8082111,9780277,10819889
2024-08-22,114831000.0,784.55,906.28,0.54,239628313,148116054,81918368,9124396,469495,61.81,9728690,11032176,8063221,9728690,10798704
2024-08-23,150738900.0,699.77,906.28,0.54,240153661,145743075,85364843,8626435,419308,60.69,9714808,10840180,8065633,9714808,10590181
2024-08-24,146103600.0,643.31,906.28,0.55,226838047,133998137,83040104,9302968,496838,59.07,9162161,10189345,7908731,9162161,9936153
2024-08-25,153825900.0,592.62,906.28,0.58,211075025,129027393,73656329,8137099,254204,61.13,8299167,9544988,7165034,8299167,9345825
2024-08-26,122598200.0,461.62,906.28,0.58,228715931,162652317,59686707,6254946,121961,71.12,9074363,10423902,7427044,9074363,10131542
2024-08-27,113475300.0,507.46,906.28,0.57,237936235,170940641,55461450,11283556,250588,71.84,9440756,11012349,7487034,9440756,10725754
2024-08-28,108806700.0,534.73,906.28,0.55,246582239,175020611,60186878,10964370,410381,70.98,9783175,11128965,8036283,9783175,10868600
2024-08-29,132316000.0,507.07,906.28,0.54,249541846,180819446,55981249,12133801,607350,72.46,9902673,11224463,8130708,9902673,10982114
2024-08-30,105552500.0,494.97,906.28,0.53,247356913,174278763,61148586,11449537,480027,70.46,9811429,11068930,8098859,9811429,10831863
2024-08-31,94749600.0,541.65,906.29,0.52,234356248,166751915,56494062,10856402,253869,71.15,9295116,10339273,8082355,9295116,10052365
2024-09-01,150333500.0,578.89,911.61,0.53,210342869,142417554,57661958,10220762,42595,67.71,8265899,9614163,7059034,8265899,9425098
2024-09-02,142781400.0,638.44,911.61,0.53,238444081,166792797,59938263,11457251,255770,69.95,9460960,10921864,7515020,9460960,10649328
2024-09-03,129653700.0,632.89,911.61,0.52,242833320,173355773,58707199,10555940,214408,71.39,9640005,10932793,7995755,9640005,10660318
2024-09-04,128190100.0,647.73,911.61,0.52,241683972,171085579,59259347,10933973,405073,70.79,9587995,10997825,7859273,9587995,10728599
2024-09-05,224231500.0,671.37,911.61,0.53,241608094,170641812,60135202,10299439,531642,70.63,9631337,10976143,7906430,9631337,10699382
2024-09-06,111290600.0,688.14,911.61,0.53,241757582,173274471,58051301,10035623,396187,71.67,9658561,10837467,7935469,9658561,10584667
2024-09-07,135644100.0,712.0,911.61,0.53,229033716,158667751,60516103,9599695,250167,69.28,9158319,10344029,7804964,9158319,10086342
2024-09-08,101816100.0,641.49,911.61,0.52,214969790,148539812,55821039,10205331,403607,69.1,8506102,9773962,7246707,8506102,9606113
2024-09-09,94599600.0,676.69,911.61,0.52,244499871,167787430,64140597,12112068,459776,68.62,9707256,11203062,7595182,9707256,10978041
2024-09-10,108768000.0,761.62,911.61,0.5,247483064,174916042,62167634,9986214,413175,70.68,9969135,11250338,8186919,9969135,11004097
2024-09-11,90735800.0,786.51,911.61,0.49,249997157,170073856,68433019,11131684,358598,68.03,10027132,11410640,8185789,10027132,11182683
2024-09-12,94571800.0,819.42,911.61,0.49,245164055,166454428,70463343,7942212,304072,67.9,9899224,11119702,8303473,9899224,10889001
2024-09-13,128432400.0,810.96,911.61,0.5,249061877,161187687,77293813,10392991,187385,64.72,9911382,11189529,8095907,9911382,10971465
2024-09-14,98236400.0,862.39,911.61,0.48,242587675,144737756,85322844,12127321,399754,59.66,9646448,10657885,8282567,9646448,10453672
2024-09-15,94735200.0,848.55,911.61,0.47,223336250,128513169,81732230,12610872,479979,57.54,8945075,10373683,7548625,8945075,10227973
2024-09-16,94201400.0,911.08,911.61,0.48,247688712,146300619,89498193,11304115,585785,59.07,9920049,11337279,8173761,9920049,10471885
2024-09-17,148583800.0,920.9,911.61,0.5,237870222,141363286,87260660,8926037,320239,59.43,9517739,10826862,7839165,9517739,10598302
2024-09-18,93796300.0,924.98,911.61,0.48,249045955,143293720,92925086,12502063,325086,57.54,9902948,11441857,7946144,9902948,11219208
2024-09-19,88377800.0,925.69,911.61,0.47,250143182,150562809,87511668,11715681,353023,60.19,9975312,11130478,8345925,9975312,10814353
2024-09-20,91032100.0,932.95,911.61,0.45,242177183,142633378,89494205,9784683,264917,58.9,9799421,11043937,8052730,9799421,10830389
2024-09-21,108282400.0,933.74,911.6,0.45,233883747,130207558,93493976,10101486,80727,55.67,9435725,10490144,8161608,9435725,10258013
2024-09-22,127219900.0,932.77,911.61,0.48,209485282,110773414,91852320,6815884,43664,52.88,8389852,9668479,7233328,8389852,9439249
2024-09-23,168703400.0,933.82,911.61,0.5,237399764,136897646,90212405,10128517,161196,57.67,9536971,11088068,7419256,9536971,10859016
2024-09-24,99837100.0,934.06,911.61,0.49,246575354,144534849,90786912,10955215,298378,58.62,9914864,11247564,8076277,9914864,10997236
2024-09-25,109327400.0,923.79,911.62,0.48,245338075,144252727,92941126,7838092,306130,58.8,9801248,11032844,8135820,9801248,10810314
2024-09-26,126144500.0,921.02,911.62,0.49,239141972,134337241,95511362,9074985,218384,56.17,9673907,11010010,7904607,9673907,10751602
2024-09-27,120360000.0,911.84,911.62,0.5,241623734,140978151,89551702,10876158,217723,58.35,9773822,11057912,7970774,9773822,10795843
