date,aportes_energia_gwh,precio_bolsa_kwh,precio_escasez_kwh,reservas_pct,gen_total_kwh,gen_hidro,gen_termica,gen_solar,gen_eolica,ratio_hidro,demanda_kwh,demanda_max,demanda_min,demanda_promedio,demanda_pico,log_precio_bolsa,estres_hidrico,presion_termica,efecto_solar_demanda,termica_evitada,gen_renovable
2024-07-23,204941400.0,462.41,931.3,0.58,231837632,174661428,47635961,8911029,629213,75.34,9613429,10871696,7934257,9613429,10570637,6.136451943421901,80738916.94915254,0.23243698329162882,2636380,0.18706516307994367,184201670
2024-07-24,171954800.0,372.86,931.3,0.58,232613783,178776623,42850142,10445038,541980,76.86,9644808,10980014,7935265,9644808,10681354,5.9212030140673155,72627359.3220339,0.2491942170314861,2746089,0.2437573662239587,189763641
2024-07-25,180805900.0,370.17,931.3,0.59,236707020,176471556,50529834,9055519,650111,74.55,9671411,10942943,8065617,9671411,10663922,5.913962359578552,84216390.0,0.2794700489338564,2598305,0.17921133128576414,186177186
2024-07-26,162863300.0,326.76,931.3,0.57,237753127,183590429,45397221,8221800,543676,77.22,9655568,10835586,7972150,9655568,10570458,5.789225956473668,78271070.68965518,0.27874432558627804,2598308,0.18110799819425075,192355905
2024-07-27,194535400.0,341.84,931.3,0.58,224092936,170985960,43390129,9050707,666140,76.3,9200639,10252943,7995660,9200639,9976975,5.83434279133577,73542591.52542374,0.22304489967869653,1981315,0.2085890731371397,180702807
2024-07-28,286297300.0,281.93,931.3,0.58,205146803,162168791,32176567,10131978,669468,79.05,8498120,9873616,7237657,8498120,9659561,5.641658813174351,54536554.23728814,0.1123886494480086,2421904,0.3148868456076484,172970237
2024-07-29,178013600.0,380.83,931.3,0.57,239732044,179702080,46739679,12615179,675106,74.96,9694299,11087598,7749496,9694299,10813464,5.942353081326715,80585653.44827586,0.26256240386935376,3063968,0.2699029817919164,192992365
2024-07-30,209198500.0,399.12,931.3,0.57,245108779,182644000,51955282,9910480,599017,74.52,9763253,10929057,8163857,9763253,10647722,5.989262123552782,89578072.41379312,0.24835398796667285,2483865,0.1907501880030179,193153497
2024-07-31,233384000.0,389.87,931.3,0.55,244759929,181805588,51207009,11181210,566123,74.28,9729968,10996163,7951258,9729968,10744847,5.965813350222454,91441087.49999999,0.2194109655357224,2793589,0.21835311220084908,193552921
2024-08-01,180122000.0,433.31,906.28,0.55,241328880,187105737,43336628,10427314,459201,77.53,9565509,10729342,8038177,9565509,10379189,6.071453407177916,77386835.7142857,0.24059597250421397,2341012,0.2406120236070969,197992252
2024-08-02,163241800.0,408.74,906.28,0.54,242897658,188507159,42618818,11478965,292716,77.61,9614018,10914867,7821728,9614018,10641231,6.01307925708039,77488760.0,0.2610778473339681,2819503,0.26934028838293245,200278840
2024-08-03,146664700.0,480.0,906.28,0.53,234250003,181217285,42950578,9630864,451277,77.36,9251753,10286877,8023444,9251753,10015067,6.173786103901937,79538107.4074074,0.29284877483914823,1991623,0.22423129616017518,191299426
2024-08-04,140576800.0,462.24,906.28,0.54,214518982,160549588,43558978,9809109,601307,74.84,8429970,9764018,7128160,8429970,9594383,6.136084236717926,79198141.81818181,0.3098589361127943,2466223,0.22519143527216284,170960004
2024-08-05,180817400.0,520.46,906.28,0.54,239114318,182048036,47442963,9075077,548243,76.13,9470175,10755046,7701146,9470175,10466048,6.254713035918496,86259932.72727272,0.2623805161318517,2764902,0.19128393833066584,191671356
2024-08-06,199844500.0,484.86,906.28,0.55,237292087,184716445,43744601,8576207,254834,77.84,9393736,10651719,7755105,9393736,10369333,6.183860189473411,78115358.92857142,0.21889319336337407,2614228,0.19605177799994614,193547486
2024-08-07,188227200.0,455.84,906.28,0.55,218907198,174617243,34760153,9170180,359622,79.77,8654962,10025320,7443778,8654962,9753048,6.122141870749598,62071701.785714276,0.18467125269529988,2309270,0.26381298540852266,184147045
2024-08-08,139841100.0,551.41,906.28,0.54,240852382,192090868,38509186,9795903,456425,79.75,9520372,10909191,7605233,9520372,10635407,6.312478634079945,70016701.81818181,0.2753781665377477,3030174,0.2543783383430037,202343196
2024-08-09,173198000.0,551.2,906.28,0.55,240715724,190453164,40363415,9385071,514074,79.12,9565149,10749789,7881804,9565149,10490086,6.312097719699449,72077526.78571428,0.23304781098483926,2608282,0.23251428967260848,200352309
2024-08-10,177523500.0,541.83,906.28,0.55,226236322,177266860,39774677,8732463,462321,78.35,9050134,10072569,7794924,9050134,9790375,6.294952299103682,71026208.92857142,0.2240530227037377,1995451,0.21954830156010313,186461644
2024-08-11,192073400.0,389.28,906.28,0.57,206491155,159381258,35308616,11391488,409793,77.19,8204327,9508726,7000324,8204327,9315167,5.964298879035212,60876924.13793104,0.1838287645044615,2314843,0.32262628694859385,171182539
2024-08-12,165865200.0,600.6,906.28,0.57,237417708,185679791,40592431,10703618,441869,78.21,9381344,10772904,7423747,9381344,10506945,6.39792915554923,69986950.0,0.24473144912415956,3083198,0.2636850632649948,196825278
2024-08-13,218022900.0,616.72,906.28,0.57,235290833,182165395,44325084,8623490,176864,77.42,9412705,10795563,7747667,9412705,10503860,6.4244151121510065,76422558.62068966,0.20330471614080578,2756193,0.1945510087572308,190965749
2024-08-14,163513100.0,670.69,906.28,0.57,241678919,182109377,50720583,8848959,0,75.35,9611951,10934810,7739829,9611951,10684545,6.508307033198804,87449281.03448276,0.3101927777640276,2944716,0.17446484843313317,190958336
2024-08-15,127260400.0,644.58,906.28,0.56,247069926,180913691,54378089,11609157,168989,73.22,9781812,11167440,8001519,9781812,10885849,6.468598941906506,95400156.14035086,0.4272977970578609,2884330,0.21348960583205479,192691837
2024-08-16,150406700.0,611.33,906.28,0.55,246430793,180904837,53488207,11677486,360263,73.41,9802527,11009059,8146914,9802527,10656415,6.415636911570731,95514655.35714285,0.3556238295526474,2509501,0.21831888628611376,192942586
2024-08-17,137504900.0,570.89,906.28,0.56,229108448,174910277,43773867,10020513,403792,76.34,9129934,10213998,7928268,9129934,9944294,6.347196546614316,76796257.89473683,0.31834404942410016,2016026,0.22891541135912413,185334582
2024-08-18,108292300.0,611.84,906.28,0.56,204817525,139233051,53947789,11270522,366163,67.98,8316672,9526771,7133216,8316672,9328956,6.4164708104229815,94645243.8596491,0.49816827698582195,2195740,0.20891536057362128,150869736
2024-08-19,113278600.0,649.23,906.28,0.54,218277193,139771060,66835210,11023753,647170,64.03,8682615,10217928,7304160,8682615,9966135,6.475787045293641,121518563.63636363,0.5900073748262481,2661975,0.16493930123150205,151441983
2024-08-20,107045700.0,762.62,906.28,0.54,242459847,155869439,74849536,11081611,659260,64.29,9746227,11107332,7852317,9746227,10829067,6.636759873148279,136090065.45454544,0.6992297243212037,2976750,0.14805183096857366,167610310
2024-08-21,101873200.0,754.0,906.28,0.55,243266372,156732303,75793339,10120495,620234,64.43,9780277,11081151,8082111,9780277,10819889,6.625392368007956,135345248.2142857,0.743996833868016,2737778,0.13352749727086838,167473032
2024-08-22,114831000.0,784.55,906.28,0.54,239628313,148116054,81918368,9124396,469495,61.81,9728690,11032176,8063221,9728690,10798704,6.6651103050050775,148942487.27272725,0.713381989938414,2735483,0.11138400472792616,157709945
2024-08-23,150738900.0,699.77,906.28,0.54,240153661,145743075,85364843,8626435,419308,60.69,9714808,10840180,8065633,9714808,10590181,6.550751709623414,155208805.45454544,0.5663093098973834,2524548,0.10105371949136345,154788818
2024-08-24,146103600.0,643.31,906.28,0.55,226838047,133998137,83040104,9302968,496838,59.07,9162161,10189345,7908731,9162161,9936153,6.466626723143018,148285900.0,0.5683645264841898,2027422,0.11202981980815174,143797943
2024-08-25,153825900.0,592.62,906.28,0.58,211075025,129027393,73656329,8137099,254204,61.13,8299167,9544988,7165034,8299167,9345825,6.384553384148091,124841235.59322034,0.4788291732482685,2180791,0.11047385879801505,137418696
2024-08-26,122598200.0,461.62,906.28,0.58,228715931,162652317,59686707,6254946,121961,71.12,9074363,10423902,7427044,9074363,10131542,6.134742041811604,101163910.16949153,0.48684814714369257,2704498,0.1047962973598745,169029224
2024-08-27,113475300.0,507.46,906.28,0.57,237936235,170940641,55461450,11283556,250588,71.84,9440756,11012349,7487034,9440756,10725754,6.229417890075672,95623189.65517242,0.488753495353143,3238720,0.2034486259654476,182474785
2024-08-28,108806700.0,534.73,906.28,0.55,246582239,175020611,60186878,10964370,410381,70.98,9783175,11128965,8036283,9783175,10868600,6.281761946608582,107476567.85714285,0.5531541481071097,2832317,0.18217209767597353,186395362
2024-08-29,132316000.0,507.07,906.28,0.54,249541846,180819446,55981249,12133801,607350,72.46,9902673,11224463,8130708,9902673,10982114,6.228649061121947,101784089.09090908,0.42308752212062395,2851406,0.21674758959473037,193560597
2024-08-30,105552500.0,494.97,906.28,0.53,247356913,174278763,61148586,11449537,480027,70.46,9811429,11068930,8098859,9811429,10831863,6.204497154671463,113238122.22222221,0.5793191579610226,2733004,0.18724123584409236,186208327
2024-08-31,94749600.0,541.65,906.29,0.52,234356248,166751915,56494062,10856402,253869,71.15,9295116,10339273,8082355,9295116,10052365,6.294620036391576,106592569.81132075,0.5962459092571799,1970010,0.19216890100469494,177862186
2024-09-01,150333500.0,578.89,911.61,0.53,210342869,142417554,57661958,10220762,42595,67.71,8265899,9614163,7059034,8265899,9425098,6.361112476795148,106781403.7037037,0.3835602684460864,2366064,0.17725311760566442,152680911
2024-09-02,142781400.0,638.44,911.61,0.53,238444081,166792797,59938263,11457251,255770,69.95,9460960,10921864,7515020,9460960,10649328,6.4590277008143575,110996783.33333333,0.4197904109373461,3134308,0.19115086482985227,178505818
2024-09-03,129653700.0,632.89,911.61,0.52,242833320,173355773,58707199,10555940,214408,71.39,9640005,10932793,7995755,9640005,10660318,6.450296631372029,110768300.0,0.45280002458240665,2664563,0.17980656546386134,184126121
2024-09-04,128190100.0,647.73,911.61,0.52,241683972,171085579,59259347,10933973,405073,70.79,9587995,10997825,7859273,9587995,10728599,6.473473942855932,111810088.67924528,0.46227709111485915,2869326,0.1845105180704992,182424625
2024-09-05,224231500.0,671.37,911.61,0.53,241608094,170641812,60135202,10299439,531642,70.63,9631337,10976143,7906430,9631337,10699382,6.509320400795173,111361485.18518518,0.2681835590977023,2792952,0.17127137660115657,181472893
2024-09-06,111290600.0,688.14,911.61,0.53,241757582,173274471,58051301,10035623,396187,71.67,9658561,10837467,7935469,9658561,10584667,6.533992305604486,107502409.25925925,0.5216190808422357,2649198,0.1728750717770292,183706281
2024-09-07,135644100.0,712.0,911.61,0.53,229033716,158667751,60516103,9599695,250167,69.28,9158319,10344029,7804964,9158319,10086342,6.568077911411976,112066857.4074074,0.44613884830863376,2281378,0.1586304200944595,168517613
2024-09-08,101816100.0,641.49,911.61,0.52,214969790,148539812,55821039,10205331,403607,69.1,8506102,9773962,7246707,8506102,9606113,6.463793595469654,105322715.09433962,0.5482535517638807,2359406,0.18282230141179742,159148750
2024-09-09,94599600.0,676.69,911.61,0.52,244499871,167787430,64140597,12112068,459776,68.62,9707256,11203062,7595182,9707256,10978041,6.517213265531828,121019994.33962263,0.6780218555044434,3382859,0.18883621883288335,180359274
2024-09-10,108768000.0,761.62,911.61,0.5,247483064,174916042,62167634,9986214,413175,70.68,9969135,11250338,8186919,9969135,11004097,6.635447743636556,121897321.56862745,0.5715617960102071,2817178,0.1606336480388871,185315431
2024-09-11,90735800.0,786.51,911.61,0.49,249997157,170073856,68433019,11131684,358598,68.03,10027132,11410640,8185789,10027132,11182683,6.6676054369756725,136866038.0,0.7542008583800346,2996894,0.1626653916486515,181564138
2024-09-12,94571800.0,819.42,911.61,0.49,245164055,166454428,70463343,7942212,304072,67.9,9899224,11119702,8303473,9899224,10889001,6.708596772918388,140926686.0,0.7450777319975116,2585528,0.11271409429560993,174700712
2024-09-13,128432400.0,810.96,911.61,0.5,249061877,161187687,77293813,10392991,187385,64.72,9911382,11189529,8095907,9911382,10971465,6.698218731074144,151556496.07843137,0.6018248697227112,2875558,0.1344608379656359,171768063
2024-09-14,98236400.0,862.39,911.61,0.48,242587675,144737756,85322844,12127321,399754,59.66,9646448,10657885,8282567,9646448,10453672,6.759707604540194,174128253.0612245,0.8685461105196637,2171105,0.14213451274391986,157264831
2024-09-15,94735200.0,848.55,911.61,0.47,223336250,128513169,81732230,12610872,479979,57.54,8945075,10373683,7548625,8945075,10227973,6.743529010457275,170275479.1666667,0.8627440395677209,2679348,0.1542949684072615,141604020
2024-09-16,94201400.0,911.08,911.61,0.48,247688712,146300619,89498193,11304115,585785,59.07,9920049,11337279,8173761,9920049,10471885,6.814630708991662,182649373.46938777,0.950072844458014,2298124,0.12630550958380232,158190519
2024-09-17,148583800.0,920.9,911.61,0.5,237870222,141363286,87260660,8926037,320239,59.43,9517739,10826862,7839165,9517739,10598302,6.825351452727321,171099333.33333334,0.587282458873158,2759137,0.10229165007127324,150609562
2024-09-18,93796300.0,924.98,911.61,0.48,249045955,143293720,92925086,12502063,325086,57.54,9902948,11441857,7946144,9902948,11219208,6.829772115657053,189643032.65306124,0.9907116273167318,3273064,0.1345391584083209,156120869
2024-09-19,88377800.0,925.69,911.61,0.47,250143182,150562809,87511668,11715681,353023,60.19,9975312,11130478,8345925,9975312,10814353,6.830539405378974,182315975.0,0.9901996543226959,2468428,0.1338756434870417,162631513
2024-09-20,91032100.0,932.95,911.61,0.45,242177183,142633378,89494205,9784683,264917,58.9,9799421,11043937,8052730,9799421,10830389,6.838351608843258,194552619.56521738,0.9831060034525623,2777659,0.10933314498594468,152682978
2024-09-21,108282400.0,933.74,911.6,0.45,233883747,130207558,93493976,10101486,80727,55.67,9435725,10490144,8161608,9435725,10258013,6.839198026884994,203247773.91304347,0.8634272525966615,2096405,0.10804424332061519,140389771
2024-09-22,127219900.0,932.77,911.61,0.48,209485282,110773414,91852320,6815884,43664,52.88,8389852,9668479,7233328,8389852,9439249,6.838158653844053,187453714.2857143,0.721996474435238,2205921,0.07420480969664338,117632962
2024-09-23,168703400.0,933.82,911.61,0.5,237399764,136897646,90212405,10128517,161196,57.67,9536971,11088068,7419256,9536971,10859016,6.8392837001699744,176887068.62745097,0.5347396938369962,3439760,0.1122741034087928,147187359
2024-09-24,99837100.0,934.06,911.61,0.49,246575354,144534849,90786912,10955215,298378,58.62,9914864,11247564,8076277,9914864,10997236,6.839540675994247,181573824.0,0.9093504427777805,2920959,0.12066953967252968,155788442
2024-09-25,109327400.0,923.79,911.62,0.48,245338075,144252727,92941126,7838092,306130,58.8,9801248,11032844,8135820,9801248,10810314,6.828484773084051,189675767.3469388,0.8501174010347141,2674494,0.08433394615496755,152396949
2024-09-26,126144500.0,921.02,911.62,0.49,239141972,134337241,95511362,9074985,218384,56.17,9673907,11010010,7904607,9673907,10751602,6.82548175154613,191022724.0,0.7571583481074613,2846995,0.09501471568361976,143630610
2024-09-27,120360000.0,911.84,911.62,0.5,241623734,140978151,89551702,10876158,217723,58.35,9773822,11057912,7970774,9773822,10795843,6.815464536086689,175591572.5490196,0.7440320808903949,2825069,0.12145115766251816,152072032
2024-09-28,125872900.0,912.14,911.62,0.5,231002379,138387288,84649956,7877788,87346,59.91,9148973,10135654,7971667,9148973,9809179,6.815793487064996,165980305.88235295,0.6725034167600539,1837512,0.09306310693105255,146352422
2024-09-29,196398200.0,912.16,911.62,0.51,205840023,115616462,84030430,6113773,79359,56.17,8127627,9392577,7038191,8127627,9211097,6.815815413283271,161596980.76923075,0.4278574323600856,2172906,0.07275665407452213,121809594
2024-09-30,169409900.0,3682.63,911.62,0.52,220207613,110497705,101384687,8250369,74852,50.18,9125888,10516808,7261732,9125888,10272577,8.21138244981823,191291862.26415095,0.5984578610904212,3010845,0.08137687418833897,118822926
2024-10-01,151688400.0,1074.84,917.85,0.52,233489478,118273466,103618779,11518028,79205,50.65,9490007,10953472,7665702,9490007,10715066,6.979927092275104,195507130.18867925,0.6831028497689814,3049364,0.11115772642758388,129870699
2024-10-02,149839100.0,1167.92,917.85,0.51,231929323,120497935,101209414,10147529,74445,51.95,9618914,10962053,7819293,9618914,10692450,7.0629796678917245,194633488.46153846,0.675453959110446,2873157,0.100262697892286,130719909
2024-10-03,144925800.0,1500.63,917.85,0.53,233328083,115993820,106057890,11089614,186760,49.71,9674201,11160858,7911177,9674201,10919729,7.31364029891499,196403500.0,0.7318082030127955,3008552,0.10456189440915811,127270194
2024-10-04,128217200.0,1384.48,917.85,0.53,234656192,123121746,101565997,9791782,176667,52.47,9731848,10868128,8107253,9731848,10618938,7.2330798968584284,188085179.6296296,0.7921401825017222,2511685,0.09640807152803245,133090195
2024-10-05,150645700.0,1395.21,917.85,0.53,221371112,126715090,83897388,10722442,36192,57.24,9173321,10303046,7885316,9173321,10007009,7.240800220560222,155365533.3333333,0.5569185674936717,2121693,0.12780423953360456,137473724
2024-10-06,140415200.0,1156.32,917.85,0.53,201179384,111733199,80306440,9116921,22824,55.54,8335489,9631502,7125597,8335489,9456809,7.0529978275346705,148715629.6296296,0.5719212694072916,2331212,0.11352664725859286,120872944
2024-10-07,155065700.0,1600.62,917.85,0.53,224868160,119128895,95328399,10407531,3335,52.98,9315497,10650174,7443018,9315497,10382281,7.378146333169137,176534072.2222222,0.6147613455795747,2939263,0.10917555523852283,129539761
2024-10-08,192996500.0,1420.07,917.85,0.55,224974545,119715967,96011353,9221315,25910,53.21,9322812,10579216,7657633,9322812,10284852,7.258461445154958,171448844.64285713,0.4974771692881624,2627219,0.09604400537878051,128963192
2024-10-09,196061300.0,1527.64,917.85,0.55,229328181,121949755,96906390,10436400,35636,53.18,9498234,10931714,7635288,9498234,10675692,7.331479339873692,173047124.99999997,0.4942657704796114,3040404,0.10769568335281417,132421791
2024-10-10,251539500.0,1260.35,917.85,0.57,228457396,128226728,92675817,7371316,183534,56.13,9451753,10724594,7871644,9451753,10379559,7.139144739150198,159785891.37931037,0.36843444720040214,2507915,0.07953872066173724,135781578
2024-10-11,171598300.0,1364.07,917.85,0.56,229525598,133102428,85008728,11244890,169552,57.99,9499398,10889287,7664876,9499398,10603355,7.2182281567346935,149138119.2982456,0.49539376266901386,2938479,0.13227923922965604,144516870
2024-10-12,142217300.0,1045.29,917.85,0.54,221613004,148656771,61318776,11229912,407545,67.08,9170370,10311036,7934271,9170370,10056837,6.952049637861312,111488683.63636363,0.43116256298521655,2122566,0.1831398561651026,160294228
2024-10-13,172936200.0,1273.66,917.85,0.55,201573782,109152380,81494905,10418609,507888,54.15,8338283,9564582,7160709,8338283,9393132,7.1496499245332155,145526616.07142857,0.47124260003838064,2232423,0.1278436838739344,120078877
2024-10-14,119897000.0,1632.3,917.85,0.55,205543306,110862570,83879074,10491205,310457,53.94,8503018,9937927,7119581,8503018,9769703,7.39774534215999,149784060.7142857,0.6995927612901677,2650122,0.12507535401409708,121664232
2024-10-15,122646800.0,1736.79,917.85,0.54,227086356,115194469,103916885,7782040,192962,50.73,9404782,10854301,7552810,9404782,10524939,7.459793860832168,188939790.9090909,0.8472857355651697,2972129,0.07488715549078327,123169471
2024-10-16,122431200.0,1709.12,917.85,0.54,229392051,119195987,101426928,8540881,228255,51.96,9514892,10905531,7743921,9514892,10644585,7.4437338971514055,184412596.36363634,0.8284401947506829,2900664,0.0842072325782436,127965123
2024-10-17,125345600.0,1667.4,917.85,0.53,235741206,113228964,110508081,11584061,420101,48.03,9784191,11245543,7886267,9784191,10977972,7.419020805976513,204644594.44444442,0.8816271182903339,3091705,0.10482546425880417,125233126
2024-10-18,108708200.0,1883.92,917.85,0.52,240236857,117714472,110459652,11571198,491536,49.0,10000985,11380270,8139320,10000985,11084432,7.5411099913897255,208414437.73584905,1.0161114891414678,2945112,0.10475497329328022,129777206
2024-10-19,136574000.0,2277.59,917.85,0.54,227598315,110551002,107805284,8785805,456224,48.57,9435568,10546802,8204969,9435568,10179482,7.730873145367607,196009607.27272725,0.7893543662091294,1974513,0.08149697855722009,119793031
2024-10-20,149082000.0,1050.82,917.85,0.55,203802420,110174448,83662164,9911341,54466,54.06,8442212,9787744,7225657,8442212,9604881,6.957326090747882,149396721.4285714,0.5611821912693539,2379224,0.11846861720587795,120140255
2024-10-21,164808900.0,1262.42,917.85,0.53,226702004,142046482,74485065,9980980,189477,62.66,9394729,10773526,7454254,9394729,10470319,7.140785792805151,137935305.55555555,0.45194807166392065,3016065,0.13399974700968917,152216939
2024-10-22,182963300.0,1665.46,917.85,0.54,229818784,139853664,80612408,9217008,135704,60.85,9522874,10841954,7807238,9522874,10554931,7.417856640533558,146568014.54545453,0.4405933187661497,2747693,0.11433733483885837,149206376
2024-10-23,186815200.0,1731.89,917.85,0.54,231451744,128443553,92796088,9980435,231668,55.49,9603908,10993003,7817241,9603908,10711379,7.4569685767129,168720160.0,0.4967266448515611,2894138,0.10755232367605493,138655656
2024-10-24,199017500.0,1464.87,917.85,0.54,235515531,122212641,102184084,10768728,350078,51.89,9754372,11158430,7907398,9754372,10914428,7.289521780312424,185789243.63636363,0.5134427047197221,3007030,0.10538556958258226,133331447
2024-10-25,158038200.0,2004.81,917.85,0.55,238837988,123046380,103460416,11796714,534478,51.52,9890536,11303372,8017781,9890536,10988332,7.603304572158095,184750742.85714284,0.6546544781283609,2970551,0.11402151994032655,135377572
2024-10-26,132720200.0,1717.45,917.85,0.54,230956384,123782792,96385898,10159310,628384,53.6,9564796,10719158,8249243,9564796,10404447,7.448595911591226,175247087.27272725,0.7262338157549957,2155204,0.10540245103695095,134570486
2024-10-27,180789500.0,1146.86,917.85,0.52,211652721,132229379,69506324,9288999,628018,62.47,8770192,10032462,7523832,8770192,9891968,7.04478305213833,131144007.5471698,0.3844599582140558,2368136,0.1336424994415976,142146396
2024-10-28,147329100.0,1820.83,917.85,0.52,233062043,123486983,100127934,8865216,581910,52.98,9656254,11038456,7679503,9656254,10798462,7.507047720070445,188920630.18867925,0.6796208849465524,3118959,0.08853888777392643,132934109
2024-10-29,120980900.0,1748.54,917.85,0.51,236743780,119932874,106939647,9395070,476188,50.66,9820915,11189898,8017278,9820915,10931898,7.466536432993263,205653167.3076923,0.8839382589818867,2914620,0.08785394543284826,129804132
2024-10-30,125725400.0,1700.39,917.85,0.52,235638229,112134006,113381152,9700720,422351,47.59,9772684,10951284,8125128,9772684,10627197,7.438612915498158,213926701.88679245,0.9018157913849087,2502069,0.08555848783792135,122257077
2024-10-31,161233600.0,2457.56,917.85,0.52,225059711,139329728,77518138,8115165,96680,61.91,9330885,10472429,7744394,9330885,10034008,7.80692426677923,146260637.73584905,0.48078153386898553,2289614,0.10468730421920991,147541573
2024-11-01,155230300.0,2459.33,918.49,0.53,222246346,137910585,77716554,6573672,45535,62.05,9204893,10475900,7690760,9204893,10136383,7.80764423410673,143919544.44444445,0.5006532455283972,2445623,0.08458522125691238,144529792
2024-11-02,160660500.0,2452.71,918.49,0.54,213701899,127766431,77505968,8398699,30801,59.79,8849685,10101011,7504089,8849685,9745672,7.8049488146850585,140919941.8181818,0.4824208036049881,2241583,0.10836196370888544,136195931
2024-11-03,143252100.0,2459.35,918.49,0.55,193312122,116722205,68778557,7782190,29171,60.38,7995751,9203984,6917082,7995751,9032057,7.807652366369858,122818851.78571427,0.48012250096073633,2114975,0.11314849026058382,124533566
2024-11-04,179995800.0,2363.49,918.49,0.56,197091067,116404232,73054491,7606438,25906,59.06,8145305,9616422,6921284,8145305,9398833,7.767894619211012,128165773.68421051,0.4058677513260434,2477549,0.10412005876380606,124036576
2024-11-05,180080900.0,1589.66,918.49,0.56,225125613,124064605,89962920,10961812,136275,55.11,9320050,10878517,7297546,9320050,10576076,7.37127543587001,157829684.2105263,0.4995694685023816,3278530,0.12184811117904898,135162692
2024-11-06,171991700.0,1863.52,918.49,0.55,229984233,135540676,83693007,10596309,154240,58.93,9521222,10922589,7691320,9521222,10640099,7.530222451354342,149451798.2142857,0.4866107289676727,2948779,0.126609250321126,146291225
2024-11-07,188205200.0,1944.2,918.49,0.56,229580554,122445765,98898669,8026155,209965,53.33,9508975,10865893,7792562,9508975,10531344,7.572605860386969,173506436.84210524,0.5254831878955354,2738782,0.08115533808493076,130681885
2024-11-08,231368300.0,1579.2,918.49,0.57,225188988,121533616,96986919,6633891,34563,53.97,9322862,10515998,7689542,9322862,10134772,7.364673668679218,167218825.86206898,0.41918844794559823,2445230,0.06839985226873892,128202070
2024-11-09,269076900.0,791.69,918.49,0.58,212803090,115051865,87191180,10482703,77343,54.06,8810457,9992001,7517116,8810457,9650508,6.674169901050502,147781661.01694915,0.3240381455114202,2133392,0.12022664310510944,125611911
2024-11-10,371932400.0,830.7,918.49,0.62,192959454,115118120,67666489,10122532,52312,59.66,7981453,9267550,6771072,7981453,9122777,6.722268718845026,107407125.3968254,0.18193222429147818,2351705,0.14959445953233277,125292964
2024-11-11,342335400.0,820.22,918.49,0.64,196042517,121314945,66951228,7742709,33634,61.88,8103022,9489927,6915130,8103022,9299481,6.70957259695718,103001889.23076923,0.19557202616039115,2384351,0.11564700328353943,129091288
2024-11-12,292035700.0,1063.97,918.49,0.65,221542132,153655437,57393167,10461367,32161,69.36,9175449,10586189,7200085,9175449,10327020,6.969762474015368,86959343.93939394,0.1965279135512271,3126935,0.18227547571515829,164148965
2024-11-13,293338100.0,866.13,918.49,0.64,226620088,164276869,51289013,11025209,28997,72.49,9383308,10827090,7572879,9383308,10515165,6.764035012769676,78906173.84615384,0.17484606610990502,2942286,0.21496238941150242,175331075
2024-11-14,343720800.0,951.38,918.49,0.64,228182369,160605583,58446322,9076597,53867,70.38,9448789,10890813,7670674,9448789,10560921,6.857913562124921,89917418.46153846,0.17004010763957228,2890247,0.15529799881508372,169736047
2024-11-15,284886300.0,705.26,918.49,0.64,229879715,169918126,48525565,11415283,20742,73.92,9515584,10851982,7741525,9515584,10543981,6.558566529150597,74654715.38461538,0.17033309369270094,2802456,0.23524265538705927,181354151
2024-11-16,279171700.0,695.66,918.49,0.64,217953530,166455122,42417162,9067860,13385,76.37,9023218,10142368,7781480,9023218,9826287,6.544861035229488,65257172.307692304,0.15193933284806685,2044807,0.21377808789333694,175536367
2024-11-17,250285700.0,537.22,918.49,0.65,211372872,144730313,57071990,9531813,38755,68.47,8316697,9623315,7133437,8316697,9475455,6.286407694037966,86472712.12121211,0.22802736941012863,2342018,0.1670138509798966,154300881
2024-11-18,241637100.0,720.3,918.49,0.65,236392875,158562864,67730947,10004574,94490,67.08,9356684,10828620,7389181,9356684,10528196,6.579667791895317,102622646.96969697,0.28030027971573784,3139015,0.14771052665614542,168661928
2024-11-19,268243300.0,687.01,918.49,0.64,240352597,168086730,61835743,10300375,129749,69.93,9553374,11064353,7770567,9553374,10599268,6.532348848157168,95131912.3076923,0.23052110814875484,2828701,0.16657638986279522,178516854
2024-11-20,251317000.0,766.35,918.49,0.64,236879346,155653868,71856542,9285268,83668,65.71,9403705,10785035,7643543,9403705,10452047,6.641638984444917,110548526.15384614,0.285919940609191,2808504,0.12921952006513868,165022804
2024-11-21,315867600.0,516.39,918.49,0.63,237870042,170755042,58345988,8679119,89893,71.79,9424610,10773720,7686122,9424610,10469271,6.246862293951525,91165606.25,0.18471659586258105,2783149,0.14875262462343383,179524054
2024-11-22,338603200.0,666.58,918.49,0.64,234797520,164037907,62528020,8207699,23894,69.86,9309245,10574643,7677456,9309245,10259222,6.50216016242324,96196953.84615384,0.18466458620395618,2581766,0.1312643334737877,172269500
2024-11-23,316407500.0,544.89,918.49,0.64,225652801,164687299,51797466,9112480,55555,72.98,8900887,10073312,7592904,8900887,9765821,6.300583939429462,79688409.23076923,0.16370492430266373,2172917,0.1759252049912016,173855334
2024-11-24,301870600.0,209.62,918.49,0.64,210699001,152866576,48100824,9408247,323354,72.55,8296422,9718229,7026756,8296422,9550644,5.345296367742031,74001267.6923077,0.1593425257069005,2523888,0.19559429593983055,162598177
